pretty_id	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id.x	ips_ipr	ips_ipr_desc	ips_go	ips_pathway	protein_id.y	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene-IR01_02212	lcl|NW_015622505.1_cds_XP_016225980.1_2441	1714.66637178811	3.39922744751503	0.480937766398016	7.06791540405227	1.57278372986509e-12	2.83315263712468e-11	NW_015622505.1_cds_XP_016225980.1_2441					NW_015622505.1_cds_XP_016225980.1_2441	5970.XP_009152725.1	0	1040	COG2513@1|root,KOG1260@2759|Eukaryota,38CWA@33154|Opisthokonta,3NU9G@4751|Fungi,3QMNU@4890|Ascomycota,20AYR@147545|Eurotiomycetes,3MS0I@451870|Chaetothyriomycetidae	4751|Fungi	C	Belongs to the isocitrate lyase PEP mutase superfamily. Isocitrate lyase family	ICL2	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009056,GO:0009062,GO:0009987,GO:0016042,GO:0016054,GO:0016829,GO:0016830,GO:0016833,GO:0016999,GO:0017001,GO:0017144,GO:0019541,GO:0019543,GO:0019626,GO:0019629,GO:0019752,GO:0031974,GO:0032787,GO:0042737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046395,GO:0046421,GO:0046459,GO:0070013,GO:0071704,GO:0072329,GO:1901575	4.1.3.1	ko:K01637	ko00630,ko01100,ko01110,ko01120,ko01200,map00630,map01100,map01110,map01120,map01200	M00012	R00479	RC00311,RC00313	ko00000,ko00001,ko00002,ko01000				ICL
gene-IR01_02213	lcl|NW_015622505.1_cds_XP_016225981.1_2442	5100.37395845335	3.00208046590964	0.773172992261075	3.88280565404946	0.000103258096036564	0.000470273837286053	NW_015622505.1_cds_XP_016225981.1_2442					NW_015622505.1_cds_XP_016225981.1_2442	470704.XP_007754140.1	1.1125409692536e-308	857	COG0372@1|root,KOG2617@2759|Eukaryota,38CK5@33154|Opisthokonta,3NU5Z@4751|Fungi,3QJB5@4890|Ascomycota,20E1K@147545|Eurotiomycetes,3MQMY@451870|Chaetothyriomycetidae	4751|Fungi	H	2-methylcitrate synthase, mitochondrial	CIT3	GO:0003674,GO:0003824,GO:0004108,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006082,GO:0006091,GO:0006099,GO:0006101,GO:0006629,GO:0006631,GO:0006725,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009060,GO:0009062,GO:0009403,GO:0009404,GO:0009987,GO:0015980,GO:0016042,GO:0016054,GO:0016740,GO:0016746,GO:0016999,GO:0017001,GO:0017144,GO:0018130,GO:0019438,GO:0019541,GO:0019543,GO:0019626,GO:0019629,GO:0019679,GO:0019748,GO:0019752,GO:0031974,GO:0032787,GO:0036440,GO:0042737,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043385,GO:0043386,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044550,GO:0045333,GO:0045460,GO:0045461,GO:0046395,GO:0046459,GO:0046483,GO:0046912,GO:0050440,GO:0055114,GO:0070013,GO:0071704,GO:0072329,GO:0072350,GO:1901360,GO:1901362,GO:1901376,GO:1901378,GO:1901575,GO:1901576	2.3.3.1	ko:K01647	ko00020,ko00630,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map00630,map01100,map01110,map01120,map01130,map01200,map01210,map01230	M00009,M00010,M00012,M00740	R00351	RC00004,RC00067	br01601,ko00000,ko00001,ko00002,ko01000				Citrate_synt
gene-IR01_02219	lcl|NW_015622505.1_cds_XP_016225989.1_2450	21.7364803959946	-1.45944402790394	0.589268368894981	-2.47670519060908	0.013260137995695	0.032942210276936	NW_015622505.1_cds_XP_016225989.1_2450					NW_015622505.1_cds_XP_016225989.1_2450	470704.XP_007758942.1	3.55e-93	290	2EER0@1|root,2SK2Z@2759|Eukaryota,3AJA2@33154|Opisthokonta,3PD1J@4751|Fungi,3R250@4890|Ascomycota,20JNS@147545|Eurotiomycetes,3MW70@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_02220	lcl|NW_015622505.1_cds_XP_016225990.1_2451	116.798448474982	-1.37292639638481	0.316866464004208	-4.33282329418924	1.47209262103011e-05	8.13071937829959e-05	NW_015622505.1_cds_XP_016225990.1_2451					NW_015622505.1_cds_XP_016225990.1_2451	5970.XP_009152503.1	1.58e-131	380	COG2178@1|root,KOG3066@2759|Eukaryota,38GEP@33154|Opisthokonta,3P22K@4751|Fungi,3QQR5@4890|Ascomycota,20BTY@147545|Eurotiomycetes,3MSRV@451870|Chaetothyriomycetidae	4751|Fungi	J	Translin family		GO:0006139,GO:0006396,GO:0006399,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:1901360											Translin
gene-IR01_02221	lcl|NW_015622505.1_cds_XP_016225991.1_2452	382.230123304796	1.02074080086336	0.428596691536321	2.38158814806638	0.0172381645921938	0.0412317659413905	NW_015622505.1_cds_XP_016225991.1_2452					NW_015622505.1_cds_XP_016225991.1_2452	43229.XP_007720256.1	1.39e-11	65.9	2E5CD@1|root,2SC67@2759|Eukaryota,3A8WM@33154|Opisthokonta,3P3UG@4751|Fungi,3QWHQ@4890|Ascomycota,20HV0@147545|Eurotiomycetes,3MWZ7@451870|Chaetothyriomycetidae	4751|Fungi	S	Repeat in Drosophila CG10860, human KIAA0680 and C. elegans F26H9.2													RPEL
gene-IR01_02222	lcl|NW_015622505.1_cds_XP_016225992.1_2453	218.085983863645	-2.36488159321676	0.324355488358449	-7.29101765838875	3.07622440267275e-13	6.09909245060963e-12	NW_015622505.1_cds_XP_016225992.1_2453					NW_015622505.1_cds_XP_016225992.1_2453	5970.XP_009152501.1	9.25e-289	827	295F4@1|root,2RCD5@2759|Eukaryota,39JGG@33154|Opisthokonta,3NUW5@4751|Fungi,3QRY2@4890|Ascomycota,20B8N@147545|Eurotiomycetes,3MRBV@451870|Chaetothyriomycetidae	4751|Fungi	S	Second BRCT domain on Nijmegen syndrome breakage protein				ko:K10868	ko03440,ko03450,map03440,map03450	M00292			ko00000,ko00001,ko00002,ko03400				FHA,NIBRIN_BRCT_II
gene-IR01_02228	lcl|NW_015622505.1_cds_XP_016225998.1_2459	539.662211211259	-1.36041621090441	0.273195552841579	-4.97964259210796	6.3701804204664e-07	4.59000003992984e-06	NW_015622505.1_cds_XP_016225998.1_2459					NW_015622505.1_cds_XP_016225998.1_2459	43228.XP_007737007.1	0	1058	COG5126@1|root,KOG0044@2759|Eukaryota,39JT3@33154|Opisthokonta,3Q453@4751|Fungi,3RMA6@4890|Ascomycota,20UF3@147545|Eurotiomycetes,3MRRJ@451870|Chaetothyriomycetidae	4751|Fungi	T	Zinc finger, ZZ type													EF-hand_1,EF-hand_6,EF-hand_7,EF-hand_8,ZZ
gene-IR01_02229	lcl|NW_015622505.1_cds_XP_016225999.1_2460	337.419579510771	-1.04096474206822	0.243425469157278	-4.2763181094894	1.90009664166131e-05	0.0001017524280228	NW_015622505.1_cds_XP_016225999.1_2460					NW_015622505.1_cds_XP_016225999.1_2460	1182553.XP_007739146.1	0	1587	COG5347@1|root,KOG0521@2759|Eukaryota,38GBR@33154|Opisthokonta,3NW20@4751|Fungi,3QNAY@4890|Ascomycota,20BPZ@147545|Eurotiomycetes,3MS6I@451870|Chaetothyriomycetidae	4751|Fungi	T	BAR domain of APPL family		GO:0003674,GO:0005096,GO:0005488,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006810,GO:0006886,GO:0007154,GO:0007165,GO:0007264,GO:0008047,GO:0008104,GO:0008150,GO:0008289,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0023052,GO:0030234,GO:0030695,GO:0032386,GO:0032879,GO:0033036,GO:0034613,GO:0035556,GO:0042886,GO:0043085,GO:0043087,GO:0043167,GO:0043168,GO:0043547,GO:0044093,GO:0044424,GO:0044444,GO:0044464,GO:0045184,GO:0046907,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051049,GO:0051179,GO:0051234,GO:0051336,GO:0051345,GO:0051641,GO:0051649,GO:0051716,GO:0060341,GO:0060589,GO:0060627,GO:0065007,GO:0065009,GO:0070727,GO:0071702,GO:0071705,GO:0071944,GO:0098772,GO:1903649,GO:1905279		ko:K12488	ko04144,ko04666,map04144,map04666				ko00000,ko00001,ko04131				ArfGap,BAR_3,PH
gene-IR01_02232	lcl|NW_015622505.1_cds_XP_016226007.1_2467	160.050390788705	1.45613083170097	0.336233310769253	4.33071556286184	1.48625566986642e-05	8.19609365532649e-05	NW_015622505.1_cds_XP_016226007.1_2467					NW_015622505.1_cds_XP_016226007.1_2467	1182553.XP_007739150.1	3.14e-09	65.9	2D89X@1|root,2T9BN@2759|Eukaryota,3943V@33154|Opisthokonta,3PHHA@4751|Fungi	4751|Fungi															
gene-IR01_02233	lcl|NW_015622505.1_cds_XP_016226006.1_2468	77.7612447522949	-2.72459188353621	0.504493351175688	-5.40064973539638	6.63999611583474e-08	5.76732870886622e-07	NW_015622505.1_cds_XP_016226006.1_2468					NW_015622505.1_cds_XP_016226006.1_2468	5970.XP_009152999.1	8.31e-203	569	KOG1558@1|root,KOG1558@2759|Eukaryota,38HZZ@33154|Opisthokonta,3NURW@4751|Fungi,3QKHE@4890|Ascomycota,20ACU@147545|Eurotiomycetes,3MUZZ@451870|Chaetothyriomycetidae	4751|Fungi	P	ZIP Zinc transporter	ZRT2	GO:0000007,GO:0000041,GO:0003674,GO:0005215,GO:0005385,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006829,GO:0008150,GO:0008324,GO:0012505,GO:0015075,GO:0015318,GO:0016020,GO:0016021,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0046873,GO:0046915,GO:0051179,GO:0051234,GO:0055085,GO:0070838,GO:0071577,GO:0071944,GO:0072509,GO:0072511,GO:0098655,GO:0098660,GO:0098662		ko:K14709					ko00000,ko02000	2.A.5.1,2.A.5.3,2.A.5.6			Zip
gene-IR01_02238	lcl|NW_015622505.1_cds_XP_016226012.1_2473	879.961826841936	3.2905484549324	0.625977852121347	5.25665316078071	1.46700607273187e-07	1.19568743199158e-06	NW_015622505.1_cds_XP_016226012.1_2473					NW_015622505.1_cds_XP_016226012.1_2473	43228.XP_007735925.1	0	1008	COG2072@1|root,KOG1399@2759|Eukaryota,38D94@33154|Opisthokonta,3NZ5U@4751|Fungi,3QK71@4890|Ascomycota,20MPU@147545|Eurotiomycetes,3MV11@451870|Chaetothyriomycetidae	4751|Fungi	Q	L-lysine 6-monooxygenase (NADPH-requiring)													FMO-like,Pyr_redox_2
gene-IR01_02244	lcl|NW_015622505.1_cds_XP_016226020.1_2481	198.73908517573	-1.71092917574435	0.521306351335282	-3.28200331985588	0.00103072391579504	0.00358536955094391	NW_015622505.1_cds_XP_016226020.1_2481					NW_015622505.1_cds_XP_016226020.1_2481	1182553.XP_007739167.1	0	984	COG1171@1|root,KOG1250@2759|Eukaryota,38C3Z@33154|Opisthokonta,3NUWH@4751|Fungi,3QJR1@4890|Ascomycota,20AUW@147545|Eurotiomycetes,3MQ9P@451870|Chaetothyriomycetidae	4751|Fungi	E	Threonine ammonia-lyase, biosynthetic	ILV1	GO:0003674,GO:0003824,GO:0004794,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006082,GO:0006520,GO:0006549,GO:0006566,GO:0006567,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009066,GO:0009068,GO:0009081,GO:0009082,GO:0009097,GO:0009987,GO:0016053,GO:0016054,GO:0016829,GO:0016840,GO:0016841,GO:0019752,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607	4.3.1.19	ko:K01754	ko00260,ko00290,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00290,map01100,map01110,map01130,map01200,map01230	M00570	R00220,R00996	RC00418,RC02600	ko00000,ko00001,ko00002,ko01000				PALP,Thr_dehydrat_C
gene-IR01_02245	lcl|NW_015622505.1_cds_XP_016226021.1_2482	24.4450289925463	-1.52810116587323	0.577542117305087	-2.64586966056021	0.00814812052407525	0.0216046529016073	NW_015622505.1_cds_XP_016226021.1_2482					NW_015622505.1_cds_XP_016226021.1_2482	1182553.XP_007739168.1	2.18e-108	353	2E9K7@1|root,2SFXK@2759|Eukaryota,39Y8B@33154|Opisthokonta,3NYAJ@4751|Fungi,3QPNS@4890|Ascomycota,20AKR@147545|Eurotiomycetes,3MUB0@451870|Chaetothyriomycetidae	4751|Fungi	S	RNA polymerase I specific transcription initiation factor													RRN9
gene-IR01_02246	lcl|NW_015622505.1_cds_XP_016226022.1_2483	270.300060540522	-1.00120924052694	0.335468547650043	-2.984510016037	0.00284032902193136	0.0086880100475925	NW_015622505.1_cds_XP_016226022.1_2483					NW_015622505.1_cds_XP_016226022.1_2483	86049.XP_008723266.1	9.94e-260	733	COG0162@1|root,KOG2623@2759|Eukaryota,38DXN@33154|Opisthokonta,3NTZP@4751|Fungi,3QNS8@4890|Ascomycota,20CRF@147545|Eurotiomycetes,3MSD9@451870|Chaetothyriomycetidae	4751|Fungi	J	Tyrosyl-tRNA synthetase	MSY1	GO:0000166,GO:0000372,GO:0000375,GO:0000376,GO:0000959,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004812,GO:0004831,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005829,GO:0006082,GO:0006139,GO:0006396,GO:0006399,GO:0006412,GO:0006418,GO:0006437,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008380,GO:0009058,GO:0009059,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010604,GO:0010628,GO:0016070,GO:0016874,GO:0016875,GO:0017076,GO:0019219,GO:0019222,GO:0019538,GO:0019752,GO:0030554,GO:0031323,GO:0031325,GO:0031974,GO:0032543,GO:0032553,GO:0032555,GO:0032559,GO:0033120,GO:0034337,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0042802,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0043484,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0045935,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0070013,GO:0070127,GO:0070184,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097367,GO:0140053,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576	6.1.1.1	ko:K01866	ko00970,map00970	M00359,M00360	R02918	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029				TyrRSs_C,tRNA-synt_1b
gene-IR01_02247	lcl|NW_015622505.1_cds_XP_016226023.1_2484	184.372460939943	-1.83458205004397	0.313562842507422	-5.85076355148982	4.8932143274873e-09	5.06215323555362e-08	NW_015622505.1_cds_XP_016226023.1_2484					NW_015622505.1_cds_XP_016226023.1_2484	1182553.XP_007739172.1	0	1809	COG0249@1|root,KOG0217@2759|Eukaryota,38DKA@33154|Opisthokonta,3NU39@4751|Fungi,3QMQ9@4890|Ascomycota,20DN3@147545|Eurotiomycetes,3MR8H@451870|Chaetothyriomycetidae	4751|Fungi	L	Component of the post-replicative DNA mismatch repair system (MMR)	MSH6	GO:0000003,GO:0000166,GO:0000217,GO:0000400,GO:0000403,GO:0000404,GO:0000406,GO:0000710,GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0003690,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006275,GO:0006281,GO:0006298,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0008094,GO:0008144,GO:0008150,GO:0008152,GO:0008156,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010556,GO:0010558,GO:0010605,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019219,GO:0019222,GO:0022402,GO:0022414,GO:0030554,GO:0030983,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032135,GO:0032137,GO:0032300,GO:0032301,GO:0032302,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0036297,GO:0042623,GO:0043111,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043570,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045005,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051052,GO:0051053,GO:0051171,GO:0051172,GO:0051276,GO:0051321,GO:0051716,GO:0060255,GO:0061982,GO:0065007,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0090329,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901363,GO:1901576,GO:1903046,GO:1990391,GO:2000104,GO:2000112,GO:2000113		ko:K08737	ko01524,ko03430,ko05200,ko05210,map01524,map03430,map05200,map05210	M00295			ko00000,ko00001,ko00002,ko03400				MutS_I,MutS_II,MutS_III,MutS_IV,MutS_V
gene-IR01_02248	lcl|NW_015622505.1_cds_XP_016226024.1_2485	27.7285822577391	-1.18176891512851	0.504461211021213	-2.34263584456013	0.0191480619405645	0.0451584069046578	NW_015622505.1_cds_XP_016226024.1_2485					NW_015622505.1_cds_XP_016226024.1_2485	470704.XP_007753790.1	3.76e-12	74.3	2ETSS@1|root,2SW29@2759|Eukaryota,3AE2X@33154|Opisthokonta,3PHTB@4751|Fungi,3QZI4@4890|Ascomycota,20P5C@147545|Eurotiomycetes,3MY1G@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_02251	lcl|NW_015622505.1_cds_XP_016226027.1_2488	460.143464134958	-3.61786438239725	0.348494429428374	-10.3814123753184	3.01284516675723e-25	2.49070833919689e-23	NW_015622505.1_cds_XP_016226027.1_2488					NW_015622505.1_cds_XP_016226027.1_2488	43228.XP_007735912.1	0	2189	COG1132@1|root,KOG0054@2759|Eukaryota,39MJG@33154|Opisthokonta,3NXE6@4751|Fungi,3QN9U@4890|Ascomycota,20DPH@147545|Eurotiomycetes,3MS8T@451870|Chaetothyriomycetidae	4751|Fungi	Q	ABC transporter transmembrane region													ABC_membrane,ABC_tran
gene-IR01_02254	lcl|NW_015622505.1_cds_XP_016226030.1_2491	160.397639875479	1.75827003049408	0.377357859817704	4.65942336895665	3.17096415325852e-06	1.98791979057138e-05	NW_015622505.1_cds_XP_016226030.1_2491					NW_015622505.1_cds_XP_016226030.1_2491	470704.XP_007753770.1	1.68e-162	462	28IZC@1|root,2QRB5@2759|Eukaryota,39ZE6@33154|Opisthokonta,3P1BV@4751|Fungi,3QPPJ@4890|Ascomycota,20CV6@147545|Eurotiomycetes,3MQ6E@451870|Chaetothyriomycetidae	4751|Fungi	S	SUR7/PalI family													SUR7
gene-IR01_02256	lcl|NW_015622505.1_cds_XP_016226033.1_2494	30.7979025467399	-1.4397580912547	0.503082573149892	-2.86187232095938	0.00421146526706408	0.0122224179024291	NW_015622505.1_cds_XP_016226033.1_2494					NW_015622505.1_cds_XP_016226033.1_2494	43229.XP_007720022.1	1.26e-264	801	COG2940@1|root,KOG1079@2759|Eukaryota,38DMC@33154|Opisthokonta,3NZVU@4751|Fungi,3QKMA@4890|Ascomycota,20FB7@147545|Eurotiomycetes,3MQA1@451870|Chaetothyriomycetidae	4751|Fungi	K	SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain			2.1.1.43	ko:K11430	ko00310,ko05206,map00310,map05206		R03875,R03938,R04866,R04867	RC00003,RC00060,RC00181,RC00496	ko00000,ko00001,ko01000,ko03036				SET
gene-IR01_02257	lcl|NW_015622505.1_cds_XP_016226034.1_2495	48.9970963298444	-1.68796129105159	0.477522231640683	-3.53483289197249	0.00040803311399728	0.00159072783263192	NW_015622505.1_cds_XP_016226034.1_2495					NW_015622505.1_cds_XP_016226034.1_2495	5970.XP_009152834.1	1.54e-285	844	KOG0974@1|root,KOG0974@2759|Eukaryota,38GM6@33154|Opisthokonta,3NVGF@4751|Fungi,3QP79@4890|Ascomycota,20CE0@147545|Eurotiomycetes,3MRZC@451870|Chaetothyriomycetidae	4751|Fungi	S	WD40 repeats	WDR6	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0006810,GO:0008150,GO:0012505,GO:0016192,GO:0016197,GO:0031410,GO:0031982,GO:0032456,GO:0043226,GO:0043227,GO:0043229,GO:0044424,GO:0044444,GO:0044464,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0097708											WD40
gene-IR01_02258	lcl|NW_015622505.1_cds_XP_016226035.1_2496	103.360674652661	1.14286635595081	0.446308100311493	2.56071165894852	0.0104458012209245	0.026821318220893	NW_015622505.1_cds_XP_016226035.1_2496					NW_015622505.1_cds_XP_016226035.1_2496	1182553.XP_007750371.1	1.51e-149	439	2D2Y1@1|root,2SPG6@2759|Eukaryota,3A6K4@33154|Opisthokonta,3P3G3@4751|Fungi,3QTI6@4890|Ascomycota,20JPC@147545|Eurotiomycetes,3MWFC@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_02260	lcl|NW_015622505.1_cds_XP_016226037.1_2498	439.284446398116	-1.25703722399134	0.387095772379722	-3.24735456619312	0.00116483177914163	0.00397536949615642	NW_015622505.1_cds_XP_016226037.1_2498					NW_015622505.1_cds_XP_016226037.1_2498	5970.XP_009152367.1	0	2223	COG1132@1|root,KOG0054@2759|Eukaryota,38CH6@33154|Opisthokonta,3NVEH@4751|Fungi,3QKEA@4890|Ascomycota,20D1V@147545|Eurotiomycetes,3MQHI@451870|Chaetothyriomycetidae	4751|Fungi	Q	ABC transporter transmembrane region	YOR1	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006855,GO:0008150,GO:0008559,GO:0015238,GO:0015399,GO:0015405,GO:0015711,GO:0015893,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0031224,GO:0042221,GO:0042493,GO:0042623,GO:0042626,GO:0042908,GO:0042910,GO:0043492,GO:0044425,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944											ABC_membrane,ABC_tran
gene-IR01_02265	lcl|NW_015622505.1_cds_XP_016226042.1_2503	85.3716108038228	-2.07785620370762	0.379820160525028	-5.47063168220294	4.48434371158526e-08	4.02330798697363e-07	NW_015622505.1_cds_XP_016226042.1_2503					NW_015622505.1_cds_XP_016226042.1_2503																				
gene-IR01_02266	lcl|NW_015622505.1_cds_XP_016226043.1_2504	671.766290858676	-0.898540296957036	0.239640607115309	-3.7495327180701	0.0001771643824531	0.000761897360489202	NW_015622505.1_cds_XP_016226043.1_2504					NW_015622505.1_cds_XP_016226043.1_2504	1182553.XP_007744932.1	6.42e-220	622	KOG2699@1|root,KOG2699@2759|Eukaryota,39SDW@33154|Opisthokonta,3NYHT@4751|Fungi,3QPN9@4890|Ascomycota,20BTV@147545|Eurotiomycetes,3MQ8Q@451870|Chaetothyriomycetidae	4751|Fungi	O	TUG ubiquitin-like domain		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006508,GO:0006511,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009653,GO:0009987,GO:0010033,GO:0010243,GO:0010498,GO:0016020,GO:0019538,GO:0019898,GO:0019941,GO:0030154,GO:0030163,GO:0030433,GO:0030435,GO:0032502,GO:0033554,GO:0034976,GO:0036503,GO:0042221,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043632,GO:0043934,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044425,GO:0044464,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051603,GO:0051716,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1901698		ko:K15627	ko05202,map05202				ko00000,ko00001				TUG-UBL1,UBX
