pretty_id	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id.x	ips_ipr	ips_ipr_desc	ips_go	ips_pathway	protein_id.y	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene-IR01_00723	lcl|NW_015622504.1_cds_XP_016228476.1_806	607.679888323653	-1.57006515388066	0.229855633346589	-6.83065770902047	8.45261972833006e-12	1.67586308489525e-10	NW_015622504.1_cds_XP_016228476.1_806					NW_015622504.1_cds_XP_016228476.1_806	470704.XP_007756319.1	3.48e-156	453	COG2013@1|root,2R2TQ@2759|Eukaryota,38EAI@33154|Opisthokonta,3NX96@4751|Fungi,3QQYW@4890|Ascomycota,20CZF@147545|Eurotiomycetes,3MU0M@451870|Chaetothyriomycetidae	4751|Fungi	S	Altered inheritance of mitochondria protein 24, mitochondrial													AIM24
gene-IR01_00727	lcl|NW_015622504.1_cds_XP_016228480.1_810	17.6165438956376	-2.68432441614893	0.655213175107362	-4.09687185504028	4.18770562208717e-05	0.000237877094201872	NW_015622504.1_cds_XP_016228480.1_810					NW_015622504.1_cds_XP_016228480.1_810	430998.XP_007681969.1	3.08e-180	510	COG1063@1|root,KOG0024@2759|Eukaryota,38I2Z@33154|Opisthokonta,3NXYU@4751|Fungi,3QJAY@4890|Ascomycota,1ZXZK@147541|Dothideomycetes,3MIYD@451867|Dothideomycetidae	4751|Fungi	Q	Alanine dehydrogenase/PNT, C-terminal domain													ADH_N,ADH_zinc_N
gene-IR01_00735	lcl|NW_015622504.1_cds_XP_016228488.1_818	17.9164609092872	3.79535544451709	0.861594439632006	4.4050370684125	1.05765790383833e-05	6.83858556678709e-05	NW_015622504.1_cds_XP_016228488.1_818					NW_015622504.1_cds_XP_016228488.1_818	64363.EME46331	2.56e-93	310	299TI@1|root,2RGVU@2759|Eukaryota,39030@33154|Opisthokonta,3NTX9@4751|Fungi,3QRXY@4890|Ascomycota,209F6@147541|Dothideomycetes,3MG5B@451867|Dothideomycetidae	4751|Fungi	S	Protein of unknown function (DUF1365)													DUF1365
gene-IR01_00736	lcl|NW_015622504.1_cds_XP_016228489.1_819	939.333548139465	-3.56270380472144	0.673478022568611	-5.29000752115633	1.22311330200024e-07	1.21120920462248e-06	NW_015622504.1_cds_XP_016228489.1_819					NW_015622504.1_cds_XP_016228489.1_819	5970.XP_009159083.1	8.41e-300	817	COG2421@1|root,2QRMK@2759|Eukaryota,38FKR@33154|Opisthokonta,3NWI6@4751|Fungi,3QNF8@4890|Ascomycota,20CA3@147545|Eurotiomycetes,3MSF2@451870|Chaetothyriomycetidae	4751|Fungi	C	formamidase			3.5.1.49	ko:K01455	ko00460,ko00630,ko00910,ko01200,map00460,map00630,map00910,map01200		R00524	RC02432,RC02810	ko00000,ko00001,ko01000				FmdA_AmdA
gene-IR01_00738	lcl|NW_015622504.1_cds_XP_016228491.1_821	618.348327676723	0.550250323413445	0.173328315010383	3.17461300757746	0.00150036454964379	0.00551921945377508	NW_015622504.1_cds_XP_016228491.1_821					NW_015622504.1_cds_XP_016228491.1_821	1182553.XP_007741894.1	0	993	COG5665@1|root,KOG2150@2759|Eukaryota,38DCH@33154|Opisthokonta,3NU44@4751|Fungi,3QMUN@4890|Ascomycota,20FUQ@147545|Eurotiomycetes,3MRD2@451870|Chaetothyriomycetidae	4751|Fungi	K	Not1 N-terminal domain, CCR4-Not complex component	NOT5	GO:0000288,GO:0000289,GO:0000290,GO:0000932,GO:0000956,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006354,GO:0006355,GO:0006357,GO:0006366,GO:0006368,GO:0006401,GO:0006402,GO:0006417,GO:0006464,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010608,GO:0010628,GO:0010629,GO:0016070,GO:0016071,GO:0016567,GO:0017148,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019439,GO:0019538,GO:0030014,GO:0030015,GO:0031086,GO:0031087,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0032268,GO:0032269,GO:0032446,GO:0032774,GO:0032784,GO:0032786,GO:0032968,GO:0032991,GO:0034243,GO:0034248,GO:0034249,GO:0034641,GO:0034645,GO:0034654,GO:0034655,GO:0035770,GO:0036211,GO:0036464,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043412,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0046700,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051173,GO:0051246,GO:0051248,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0070647,GO:0071704,GO:0080090,GO:0090304,GO:0090305,GO:0097659,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901575,GO:1901576,GO:1902680,GO:1903506,GO:1903508,GO:1990904,GO:2000112,GO:2000113,GO:2001141		ko:K12580	ko03018,map03018				ko00000,ko00001,ko03019				NOT2_3_5,Not3
gene-IR01_00744	lcl|NW_015622504.1_cds_XP_016228499.1_829	39.1039955427499	-1.92604631623432	0.619847615189352	-3.10729003231858	0.0018881105792021	0.00675242018263123	NW_015622504.1_cds_XP_016228499.1_829					NW_015622504.1_cds_XP_016228499.1_829	1182553.XP_007741896.1	1.61e-65	211	COG0300@1|root,KOG1014@2759|Eukaryota,3A1P1@33154|Opisthokonta,3P2XJ@4751|Fungi,3QXQP@4890|Ascomycota	4751|Fungi	Q	Enoyl-(Acyl carrier protein) reductase													adh_short,adh_short_C2
gene-IR01_00746	lcl|NW_015622504.1_cds_XP_016228501.1_831	627.609958484559	1.41594258746916	0.26055058332471	5.43442493738173	5.49734322765112e-08	5.81713153655106e-07	NW_015622504.1_cds_XP_016228501.1_831					NW_015622504.1_cds_XP_016228501.1_831	5970.XP_009159088.1	0	1809	KOG0292@1|root,KOG0292@2759|Eukaryota,38DFX@33154|Opisthokonta,3NW3Q@4751|Fungi,3QN2T@4890|Ascomycota,20AXI@147545|Eurotiomycetes,3MQZD@451870|Chaetothyriomycetidae	4751|Fungi	U	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network		GO:0000139,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005798,GO:0006810,GO:0006886,GO:0006888,GO:0006890,GO:0006891,GO:0008104,GO:0008150,GO:0012505,GO:0012506,GO:0015031,GO:0015833,GO:0016020,GO:0016192,GO:0030117,GO:0030120,GO:0030126,GO:0030135,GO:0030137,GO:0030659,GO:0030660,GO:0030662,GO:0030663,GO:0031090,GO:0031410,GO:0031982,GO:0031984,GO:0032182,GO:0032991,GO:0033036,GO:0034613,GO:0042886,GO:0043130,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046907,GO:0048193,GO:0048475,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0070727,GO:0071702,GO:0071705,GO:0097708,GO:0098588,GO:0098791,GO:0098796,GO:0098805		ko:K05236					ko00000,ko04131,ko04147				COPI_C,Coatomer_WDAD,WD40
gene-IR01_00747	lcl|NW_015622504.1_cds_XP_016228502.1_832	848.01671148436	0.959714524167754	0.213151814314333	4.50249286995264	6.71610087087549e-06	4.54232125372069e-05	NW_015622504.1_cds_XP_016228502.1_832					NW_015622504.1_cds_XP_016228502.1_832	43229.XP_007719976.1	0	1457	COG5047@1|root,KOG1986@2759|Eukaryota,38B49@33154|Opisthokonta,3NU95@4751|Fungi,3QJHK@4890|Ascomycota,20F2Q@147545|Eurotiomycetes,3MRCR@451870|Chaetothyriomycetidae	4751|Fungi	U	Protein transporter sec-23	SEC23	GO:0003400,GO:0003674,GO:0005096,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005798,GO:0006508,GO:0006511,GO:0006807,GO:0006810,GO:0006886,GO:0006914,GO:0006950,GO:0008047,GO:0008104,GO:0008150,GO:0008152,GO:0008270,GO:0009056,GO:0009057,GO:0009987,GO:0010033,GO:0010243,GO:0010498,GO:0012505,GO:0012506,GO:0012507,GO:0015031,GO:0015833,GO:0016020,GO:0016236,GO:0019538,GO:0019941,GO:0030117,GO:0030120,GO:0030127,GO:0030133,GO:0030134,GO:0030135,GO:0030163,GO:0030234,GO:0030433,GO:0030658,GO:0030659,GO:0030660,GO:0030662,GO:0030695,GO:0031090,GO:0031410,GO:0031982,GO:0032386,GO:0032879,GO:0032991,GO:0033036,GO:0033043,GO:0033554,GO:0034613,GO:0034976,GO:0036503,GO:0042221,GO:0042886,GO:0043085,GO:0043087,GO:0043161,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043254,GO:0043547,GO:0043632,GO:0044087,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046872,GO:0046907,GO:0046914,GO:0048209,GO:0048475,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051049,GO:0051128,GO:0051179,GO:0051234,GO:0051336,GO:0051345,GO:0051603,GO:0051641,GO:0051649,GO:0051716,GO:0060341,GO:0060589,GO:0060627,GO:0060628,GO:0061919,GO:0065007,GO:0065009,GO:0070727,GO:0071702,GO:0071704,GO:0071705,GO:0090113,GO:0097708,GO:0098588,GO:0098772,GO:0098796,GO:0098805,GO:1901564,GO:1901565,GO:1901575,GO:1901698		ko:K14006	ko04141,map04141	M00404			ko00000,ko00001,ko00002,ko04131				Gelsolin,Sec23_BS,Sec23_helical,Sec23_trunk,zf-Sec23_Sec24
gene-IR01_00749	lcl|NW_015622504.1_cds_XP_016228504.1_834	263.111893978346	-1.85251841407413	0.216807506273986	-8.54453079559451	1.29059546393895e-17	5.80078805854889e-16	NW_015622504.1_cds_XP_016228504.1_834					NW_015622504.1_cds_XP_016228504.1_834	5970.XP_009159092.1	4.69e-24	102	2D888@1|root,2T95H@2759|Eukaryota,3AUS4@33154|Opisthokonta,3P8FY@4751|Fungi,3R0NU@4890|Ascomycota,20PZC@147545|Eurotiomycetes,3MXH3@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_00750	lcl|NW_015622504.1_cds_XP_016228505.1_835	777.566833347947	-3.39862960613403	0.326855308142024	-10.3979636293906	2.53288176672019e-25	2.7590532091838e-23	NW_015622504.1_cds_XP_016228505.1_835					NW_015622504.1_cds_XP_016228505.1_835	1182553.XP_007741920.1	6.66e-156	457	2BZ59@1|root,2S2IV@2759|Eukaryota,39SUB@33154|Opisthokonta,3NYN6@4751|Fungi,3QK19@4890|Ascomycota,20CH0@147545|Eurotiomycetes,3MQEX@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_00757	lcl|NW_015622504.1_cds_XP_016228512.1_842	222.984594518169	1.1173095414842	0.392593733383836	2.84596886418412	0.0044276523889325	0.0140502122503239	NW_015622504.1_cds_XP_016228512.1_842					NW_015622504.1_cds_XP_016228512.1_842	43228.XP_007733913.1	2.26e-214	612	2C0DE@1|root,2S2MG@2759|Eukaryota,38N8P@33154|Opisthokonta,3NUHX@4751|Fungi,3QSD8@4890|Ascomycota,20AJ6@147545|Eurotiomycetes,3MS0Q@451870|Chaetothyriomycetidae	4751|Fungi	S	meiotically up-regulated 65 protein		GO:0000003,GO:0003006,GO:0007049,GO:0008150,GO:0009272,GO:0009653,GO:0009987,GO:0010927,GO:0016043,GO:0019953,GO:0022402,GO:0022413,GO:0022414,GO:0022607,GO:0030154,GO:0030435,GO:0030437,GO:0030476,GO:0031505,GO:0032502,GO:0032505,GO:0032989,GO:0034293,GO:0042244,GO:0042546,GO:0043934,GO:0043935,GO:0044085,GO:0044703,GO:0045229,GO:0048468,GO:0048646,GO:0048856,GO:0048869,GO:0051321,GO:0051704,GO:0070590,GO:0070591,GO:0070726,GO:0071554,GO:0071555,GO:0071840,GO:0071852,GO:0071940,GO:1903046											Pex24p
gene-IR01_00760	lcl|NW_015622504.1_cds_XP_016228515.1_845	1058.06326845028	-2.03627865059853	0.406931779932286	-5.00398039921427	5.61584697508198e-07	4.87777928164015e-06	NW_015622504.1_cds_XP_016228515.1_845					NW_015622504.1_cds_XP_016228515.1_845	53485.EFQ93927	2.05e-10	69.7	2CYEN@1|root,2S3W5@2759|Eukaryota,3A5TE@33154|Opisthokonta,3P5Y6@4751|Fungi,3QY4E@4890|Ascomycota,2033V@147541|Dothideomycetes,4KEUU@92860|Pleosporales	4751|Fungi	A	Domain with 2 conserved Trp (W) residues													WW
gene-IR01_00764	lcl|NW_015622504.1_cds_XP_016228519.1_849	273.528724206465	-1.81105107574309	0.290062824571551	-6.24365110702544	4.27472939243376e-10	6.44620837859026e-09	NW_015622504.1_cds_XP_016228519.1_849					NW_015622504.1_cds_XP_016228519.1_849	43228.XP_007733898.1	5.05e-123	362	2ADGE@1|root,2RYTK@2759|Eukaryota,3A36Y@33154|Opisthokonta,3P2ZS@4751|Fungi,3QUQP@4890|Ascomycota,20G7I@147545|Eurotiomycetes,3MSVN@451870|Chaetothyriomycetidae	4751|Fungi	O	DnaJ molecular chaperone homology domain	JID1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464											DnaJ
gene-IR01_00771	lcl|NW_015622504.1_cds_XP_016228526.1_856	289.435401262325	-2.77820024812805	0.754276673373173	-3.68326417374643	0.000230266308493738	0.0010638900949818	NW_015622504.1_cds_XP_016228526.1_856					NW_015622504.1_cds_XP_016228526.1_856																				
gene-IR01_00772	lcl|NW_015622504.1_cds_XP_016228527.1_857	89.5167555861443	-1.32718441762614	0.491279491278692	-2.70148549081861	0.00690304921692038	0.0205581642648652	NW_015622504.1_cds_XP_016228527.1_857					NW_015622504.1_cds_XP_016228527.1_857	364733.XP_007804326.1	5.02e-134	446	2EEXQ@1|root,2SK87@2759|Eukaryota,3A2JX@33154|Opisthokonta,3P3I4@4751|Fungi,3QW69@4890|Ascomycota,20JP6@147545|Eurotiomycetes,3MV51@451870|Chaetothyriomycetidae	4751|Fungi															NACHT
gene-IR01_00773	lcl|NW_015622504.1_cds_XP_016228528.1_858	259.022841995752	-1.55698719272819	0.442425367845029	-3.5192086753795	0.000432836112047506	0.00184066423312546	NW_015622504.1_cds_XP_016228528.1_858					NW_015622504.1_cds_XP_016228528.1_858	40559.M7U0N1	1.06e-102	308	KOG1681@1|root,KOG1681@2759|Eukaryota,38TRP@33154|Opisthokonta,3NU5A@4751|Fungi,3QKYA@4890|Ascomycota,20WZD@147548|Leotiomycetes	4751|Fungi	I	Enoyl-CoA hydratase/isomerase				ko:K12663	ko04146,map04146				ko00000,ko00001,ko01000				ECH_1
gene-IR01_00777	lcl|NW_015622504.1_cds_XP_016228532.1_862	365.710564283308	-1.73198530328209	0.44133305344787	-3.92444048718111	8.69315458212955e-05	0.000451936655114753	NW_015622504.1_cds_XP_016228532.1_862					NW_015622504.1_cds_XP_016228532.1_862	43228.XP_007736528.1	1.09e-164	476	COG5309@1|root,2SI3D@2759|Eukaryota,38KPK@33154|Opisthokonta,3NYGC@4751|Fungi,3QPBE@4890|Ascomycota,20DQD@147545|Eurotiomycetes,3MUTB@451870|Chaetothyriomycetidae	4751|Fungi	G	Glucanases play a role in cell expansion during growth, in cell-cell fusion during mating, and in spore release during sporulation. This enzyme may be involved in beta-glucan degradation and also function biosynthetically as a transglycosylase	eglC	GO:0003674,GO:0003824,GO:0005975,GO:0008150,GO:0008152,GO:0016740,GO:0016757,GO:0016787,GO:0016798,GO:0044238,GO:0071704	3.2.1.39	ko:K01199	ko00500,map00500		R00308	RC00467	ko00000,ko00001,ko00537,ko01000		GH17		Glyco_hydro_17
gene-IR01_00782	lcl|NW_015622504.1_cds_XP_016228537.1_867	27.192124032477	-3.01436768848452	0.760523367064029	-3.96354381604521	7.38453024010783e-05	0.000392724672562656	NW_015622504.1_cds_XP_016228537.1_867					NW_015622504.1_cds_XP_016228537.1_867	86049.XP_008730601.1	1.79e-204	596	2ED41@1|root,2SIUB@2759|Eukaryota,39T9K@33154|Opisthokonta,3P1C8@4751|Fungi,3QUSH@4890|Ascomycota	4751|Fungi															Fungal_trans,Zn_clus
gene-IR01_00784	lcl|NW_015622504.1_cds_XP_016228539.1_869	335.273937385636	-1.65541208260324	0.464953799338042	-3.56037973011526	0.000370318893191455	0.00160598718129259	NW_015622504.1_cds_XP_016228539.1_869					NW_015622504.1_cds_XP_016228539.1_869	43229.XP_007721458.1	1.1288869292536e-308	858	COG0531@1|root,KOG1286@2759|Eukaryota,38DMK@33154|Opisthokonta,3NUN0@4751|Fungi,3QSJD@4890|Ascomycota,20EPE@147545|Eurotiomycetes	4751|Fungi	E	permease				ko:K16261					ko00000,ko02000	2.A.3.10			AA_permease
gene-IR01_00786	lcl|NW_015622504.1_cds_XP_016228541.1_871	31.3564885016663	1.95726392184566	0.565636079127097	3.46028832684463	0.000539597280412611	0.00223740762173773	NW_015622504.1_cds_XP_016228541.1_871					NW_015622504.1_cds_XP_016228541.1_871	93612.XP_008027345.1	1.31e-245	696	COG0654@1|root,KOG3855@2759|Eukaryota,39WHW@33154|Opisthokonta,3NZFF@4751|Fungi,3QP1R@4890|Ascomycota	4751|Fungi	CH	fad binding domain-containing protein													FAD_binding_3
gene-IR01_00789	lcl|NW_015622504.1_cds_XP_016228544.1_874	162.220127324931	3.6012627736069	0.535669846173451	6.72291486879924	1.78124665432505e-11	3.32511346217654e-10	NW_015622504.1_cds_XP_016228544.1_874					NW_015622504.1_cds_XP_016228544.1_874																				
gene-IR01_00790	lcl|NW_015622504.1_cds_XP_016228545.1_875	149.895576977967	-0.899155537881116	0.335454058046799	-2.68041335709725	0.00735312972881278	0.0216754626421769	NW_015622504.1_cds_XP_016228545.1_875					NW_015622504.1_cds_XP_016228545.1_875	43229.XP_007723679.1	6.66e-137	417	KOG4323@1|root,KOG4323@2759|Eukaryota,39TDY@33154|Opisthokonta,3P504@4751|Fungi,3QWCF@4890|Ascomycota,20T1S@147545|Eurotiomycetes,3MURZ@451870|Chaetothyriomycetidae	4751|Fungi	S	PHD-finger													PHD
gene-IR01_00793	lcl|NW_015622504.1_cds_XP_016228548.1_878	45.0993570663402	-2.15093504278366	0.653981800732408	-3.28898302731786	0.00100550086941099	0.00388723697280851	NW_015622504.1_cds_XP_016228548.1_878					NW_015622504.1_cds_XP_016228548.1_878	1182553.XP_007743065.1	1.06e-147	442	COG0154@1|root,KOG1212@2759|Eukaryota,38CWX@33154|Opisthokonta,3NTYP@4751|Fungi,3QKVY@4890|Ascomycota,20M62@147545|Eurotiomycetes	4751|Fungi	IJT	Amidase			3.5.1.4	ko:K01426	ko00330,ko00360,ko00380,ko00627,ko00643,ko01120,map00330,map00360,map00380,map00627,map00643,map01120		R02540,R03096,R03180,R03909,R05551,R05590	RC00010,RC00100,RC00950,RC01025	ko00000,ko00001,ko01000				Amidase
gene-IR01_00798	lcl|NW_015622504.1_cds_XP_016228553.1_883	203.447930828916	1.03166469050105	0.306840475352512	3.36221839480542	0.000773189451978146	0.00307383475133777	NW_015622504.1_cds_XP_016228553.1_883					NW_015622504.1_cds_XP_016228553.1_883	1182553.XP_007741421.1	7.74e-89	284	2C4CQ@1|root,2S7GF@2759|Eukaryota,3A1KG@33154|Opisthokonta,3P2TP@4751|Fungi,3QVK5@4890|Ascomycota,20GUG@147545|Eurotiomycetes,3MQE3@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_00799	lcl|NW_015622504.1_cds_XP_016228554.1_884	43.3965167703157	1.61542554871502	0.399083271429814	4.04784080006	5.1692284873915e-05	0.000286941765975767	NW_015622504.1_cds_XP_016228554.1_884					NW_015622504.1_cds_XP_016228554.1_884	43228.XP_007735150.1	1.15e-47	164	2C7HE@1|root,2SCC0@2759|Eukaryota,3A1YR@33154|Opisthokonta,3P32E@4751|Fungi,3QVP4@4890|Ascomycota,20HUU@147545|Eurotiomycetes,3MWJZ@451870|Chaetothyriomycetidae	4751|Fungi	S	DASH complex subunit Duo1		GO:0000003,GO:0000070,GO:0000228,GO:0000278,GO:0000280,GO:0000775,GO:0000776,GO:0000777,GO:0000778,GO:0000779,GO:0000780,GO:0000793,GO:0000794,GO:0000819,GO:0000940,GO:0000942,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006996,GO:0007049,GO:0007059,GO:0007080,GO:0007127,GO:0008017,GO:0008092,GO:0008150,GO:0008608,GO:0009987,GO:0015631,GO:0016043,GO:0022402,GO:0022414,GO:0031134,GO:0031974,GO:0031981,GO:0032991,GO:0042729,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0045132,GO:0045143,GO:0048285,GO:0050000,GO:0051010,GO:0051179,GO:0051234,GO:0051276,GO:0051303,GO:0051310,GO:0051315,GO:0051316,GO:0051321,GO:0051455,GO:0051640,GO:0051641,GO:0051649,GO:0051656,GO:0061982,GO:0070013,GO:0071840,GO:0098687,GO:0098813,GO:0140013,GO:0140014,GO:1903046,GO:1903047,GO:1990758											DASH_Duo1
gene-IR01_00800	lcl|NW_015622504.1_cds_XP_016228555.1_885	16.9183516312739	2.96212863394641	0.732929156634918	4.04149378849433	5.31117881842899e-05	0.000294292068700383	NW_015622504.1_cds_XP_016228555.1_885					NW_015622504.1_cds_XP_016228555.1_885	293227.XP_008710917.1	6.06e-90	268	2CY0F@1|root,2S13M@2759|Eukaryota,3A3EM@33154|Opisthokonta,3P3UV@4751|Fungi,3QVVZ@4890|Ascomycota,20HDK@147545|Eurotiomycetes,3MVTF@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_00802	lcl|NW_015622504.1_cds_XP_016228557.1_887	135.635997366181	-3.31783103188754	0.587539934268994	-5.64698812518254	1.63283104090872e-08	1.89691124313348e-07	NW_015622504.1_cds_XP_016228557.1_887					NW_015622504.1_cds_XP_016228557.1_887	43229.XP_007723687.1	0	1138	KOG2398@1|root,KOG2398@2759|Eukaryota,39SSY@33154|Opisthokonta,3NVT9@4751|Fungi,3QPRB@4890|Ascomycota,20CYV@147545|Eurotiomycetes,3MQKG@451870|Chaetothyriomycetidae	4751|Fungi	D	Fes/CIP4 homology domain	HOF1	GO:0000142,GO:0000144,GO:0000278,GO:0000281,GO:0000399,GO:0000910,GO:0000912,GO:0000915,GO:0000917,GO:0001786,GO:0003674,GO:0005488,GO:0005515,GO:0005543,GO:0005547,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005826,GO:0005856,GO:0005886,GO:0005933,GO:0005935,GO:0005937,GO:0005938,GO:0005940,GO:0006810,GO:0006897,GO:0006898,GO:0006950,GO:0006974,GO:0006996,GO:0007010,GO:0007016,GO:0007029,GO:0007049,GO:0007163,GO:0007346,GO:0008092,GO:0008104,GO:0008150,GO:0008289,GO:0009898,GO:0009987,GO:0010256,GO:0010564,GO:0010639,GO:0010973,GO:0015629,GO:0016020,GO:0016043,GO:0016192,GO:0022402,GO:0022607,GO:0030029,GO:0030036,GO:0030427,GO:0030479,GO:0030863,GO:0030864,GO:0030865,GO:0030866,GO:0031032,GO:0031097,GO:0031224,GO:0031225,GO:0031226,GO:0031235,GO:0031566,GO:0032153,GO:0032155,GO:0032156,GO:0032161,GO:0032178,GO:0032187,GO:0032189,GO:0032231,GO:0032232,GO:0032465,GO:0032467,GO:0032506,GO:0032507,GO:0032954,GO:0032955,GO:0032956,GO:0032970,GO:0032991,GO:0033036,GO:0033043,GO:0033554,GO:0034613,GO:0035091,GO:0036212,GO:0036214,GO:0042995,GO:0043167,GO:0043168,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043332,GO:0043495,GO:0043954,GO:0044085,GO:0044087,GO:0044089,GO:0044422,GO:0044424,GO:0044425,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044459,GO:0044463,GO:0044464,GO:0044697,GO:0044837,GO:0045185,GO:0045787,GO:0045931,GO:0046658,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051129,GO:0051130,GO:0051179,GO:0051234,GO:0051235,GO:0051286,GO:0051301,GO:0051302,GO:0051493,GO:0051494,GO:0051640,GO:0051641,GO:0051643,GO:0051649,GO:0051651,GO:0051656,GO:0051686,GO:0051716,GO:0051726,GO:0051781,GO:0061163,GO:0061164,GO:0061165,GO:0061166,GO:0061640,GO:0061645,GO:0065007,GO:0065008,GO:0070273,GO:0070727,GO:0070938,GO:0071341,GO:0071840,GO:0071944,GO:0072341,GO:0072583,GO:0072741,GO:0090068,GO:0090337,GO:0090339,GO:0090529,GO:0098552,GO:0098562,GO:0098657,GO:0098753,GO:0099568,GO:0099738,GO:0110053,GO:0110085,GO:0120025,GO:0120038,GO:0120104,GO:1901891,GO:1901893,GO:1901981,GO:1902405,GO:1902406,GO:1902407,GO:1902410,GO:1902412,GO:1902575,GO:1902903,GO:1902904,GO:1903047,GO:1903436,GO:1903438,GO:1903474,GO:1903475,GO:1903476,GO:1903490		ko:K20121					ko00000,ko04131				FCH,SH3_1
gene-IR01_00803	lcl|NW_015622504.1_cds_XP_016228558.1_888	125.397142342544	1.35365836344524	0.402996512975822	3.35898281960186	0.000782299308069895	0.00310338872897136	NW_015622504.1_cds_XP_016228558.1_888					NW_015622504.1_cds_XP_016228558.1_888	1182553.XP_007748341.1	0	1025	2EC0P@1|root,2SHZM@2759|Eukaryota,39U2F@33154|Opisthokonta,3NZ0T@4751|Fungi,3QNBV@4890|Ascomycota,20BQR@147545|Eurotiomycetes,3MUXK@451870|Chaetothyriomycetidae	4751|Fungi	B	Fungal specific transcription factor domain													Fungal_trans,Zn_clus
gene-IR01_00808	lcl|NW_015622504.1_cds_XP_016228563.1_893	12.4931960397798	-2.24361152574555	0.843846306181816	-2.65879166538905	0.00784214393319676	0.022826284400336	NW_015622504.1_cds_XP_016228563.1_893					NW_015622504.1_cds_XP_016228563.1_893	5970.XP_009152442.1	1.94e-117	358	2A8AQ@1|root,2RYG3@2759|Eukaryota,39ZUA@33154|Opisthokonta,3P1UT@4751|Fungi,3QQYM@4890|Ascomycota,20HVG@147545|Eurotiomycetes,3MWUR@451870|Chaetothyriomycetidae	4751|Fungi	S	MYND finger													zf-MYND
